,ALAND,AWATER,CD113FP,CDSESSN,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,NAMELSAD,STATEFP,AREA,PERIMETER,COMPACTNESS
147,1552724167,69754058,15,113,N,0615,+37.6556535,-121.8350295,C2,G5200,Congressional District 15,06,0.1656322452794463,2.6910493941432985,0.28742
148,4710457099,59161662,10,113,N,0610,+37.5863656,-121.0540832,C2,G5200,Congressional District 10,06,0.48651489477501586,4.321563753515971,0.32736
149,3228602655,151410237,09,113,N,0609,+38.0108733,-121.3071466,C2,G5200,Congressional District 9,06,0.3467503722885459,3.5630879389632506,0.34322
150,21698843505,298027996,10,113,N,4210,+41.3726930,-076.5231891,C2,G5200,Congressional District 10,42,2.367575135518852,14.703738353558993,0.13761
151,8693287886,193073036,11,113,N,4211,+40.8813886,-076.4517604,C2,G5200,Congressional District 11,42,0.9494691204940622,9.556286040390619,0.13065
152,72745072212,1948576678,01,113,N,0601,+40.7319880,-121.5105160,C2,G5200,Congressional District 1,06,7.964865083269763,18.756094597497654,0.28451
153,16015380177,456761476,03,113,N,0603,+39.0319525,-122.0895732,C2,G5200,Congressional District 3,06,1.7136152566578413,11.9168803476226,0.15163
154,50034996752,1235292625,01,113,N,0501,+35.2939086,-091.2583060,C2,G5200,Congressional District 1,05,5.081486888478083,22.54734508908666,0.12561
155,128806411814,382856406,03,113,N,0803,+38.7432544,-107.3448493,C2,G5200,Congressional District 3,08,13.395471860577786,22.11807214234731,0.34409
156,11750285154,189110867,02,113,N,5502,+42.9842989,-089.7508561,C2,G5200,Congressional District 2,55,1.3176840932908453,6.350327652988615,0.41061
157,44740459606,2227069166,04,113,N,4104,+43.4904305,-123.2455428,C2,G5200,Congressional District 4,41,5.225805849632822,12.8473836023926,0.39786
158,4985164384,41038133,05,113,N,1805,+40.2486316,-085.8695988,C2,G5200,Congressional District 5,18,0.532053131870046,4.4293382603331075,0.34079
159,111952386155,1081646928,02,113,N,1602,+43.4439444,-113.3642747,C2,G5200,Congressional District 2,16,12.57440130219081,22.4889424569615,0.31243
160,22765045373,153166859,03,113,N,1903,+41.2095427,-094.6403809,C2,G5200,Congressional District 3,19,2.4603986422554547,8.390873334094195,0.43914
161,5564772382,255732262,06,113,N,4806,+32.2350539,-096.6658786,C2,G5200,Congressional District 6,48,0.5568791083629663,5.765482352314772,0.21052
162,10438608979,14487886618,01,113,N,2201,+29.6663952,-089.8927543,C2,G5200,Congressional District 1,22,2.3229048963735064,13.582708773056698,0.15822
163,10447644236,925888305,06,113,N,2206,+30.2975751,-091.0248973,C2,G5200,Congressional District 6,22,1.0666093605396325,13.461938720440019,0.07396
164,19092558796,1602399424,23,113,N,3623,+42.3442440,-077.8458079,C2,G5200,Congressional District 23,36,2.2607978307975873,10.04243216832153,0.2817
165,196612894,12875417,10,113,N,3410,+40.7089641,-074.2090452,C2,G5200,Congressional District 10,34,0.022323762951508633,1.4910598768355146,0.12618
166,2512822295,47246714,07,113,N,3407,+40.6317476,-074.7895041,C2,G5200,Congressional District 7,34,0.2724866741459729,4.11385036840226,0.20233
167,1308176314,68645266,11,113,N,3411,+40.9020572,-074.4504622,C2,G5200,Congressional District 11,34,0.1471453835784514,2.9085712077116668,0.21857
168,141851306,37187528,08,113,N,3408,+40.7230434,-074.1085887,C2,G5200,Congressional District 8,34,0.019082885938974965,1.5524000137324907,0.09951
169,3285391447,522179823,02,113,N,2202,+30.0467435,-090.5684985,C2,G5200,Congressional District 2,22,0.35612010340969935,8.944854911131669,0.05593
170,3893095550,99750500,08,113,N,2608,+42.6477730,-083.9453541,C2,G5200,Congressional District 8,26,0.43830574410399614,4.122958241526386,0.32402
171,13644893134,518800036,03,113,N,4503,+34.3638666,-082.3382037,C2,G5200,Congressional District 3,45,1.3879129833102306,7.311905826826951,0.32622
172,26304372148,330254983,07,113,N,0107,+32.4492349,-087.6405014,C2,G5200,Congressional District 7,01,2.5542589984464383,15.594606481548027,0.13199
173,347892469,1550515125,98,113,N,7898,+18.2758499,-064.8903849,C4,G5200,Delegate District (at Large),78,0.16200105113300178,2.608901162460035,0.2991
174,6381192573,625465336,01,113,N,3301,+43.4578451,-071.1991344,C2,G5200,Congressional District 1,33,0.779279535876275,7.477555945209971,0.17514
175,16806770291,400787059,02,113,N,3302,+43.7641775,-071.7213985,C2,G5200,Congressional District 2,33,1.9236453736326429,12.59529222796155,0.15238
176,49858063620,807591521,04,113,N,5304,+47.2945861,-119.7072288,C2,G5200,Congressional District 4,53,6.02642085818221,18.511290247219254,0.221
177,12971312237,462693958,12,113,N,1712,+37.9933075,-089.4278909,C2,G5200,Congressional District 12,17,1.3778216659008855,8.393567257131204,0.24576
178,18791975884,278079482,08,113,N,1808,+38.7330167,-087.1993471,C2,G5200,Congressional District 8,18,1.97593216209888,10.689037422190236,0.21732
179,2119975176,145656210,15,113,N,1215,+28.0441411,-082.0787039,C2,G5200,Congressional District 15,12,0.20792677084748787,3.1606845732296764,0.26155
180,4421704620,521087600,09,113,N,1209,+28.1318105,-081.2016531,C2,G5200,Congressional District 9,12,0.45393621563343234,4.222966205159743,0.31987
181,2227223576,24263799,08,113,N,2408,+39.4222969,-077.2420034,C2,G5200,Congressional District 8,24,0.23554561469989868,6.0470257576028175,0.08095
182,827169353,41594190,03,113,N,2103,+38.1892208,-085.6972712,C2,G5200,Congressional District 3,21,0.0893381723899476,1.7795957431388432,0.35449
183,6083648709,4835319595,05,113,N,2605,+44.0818763,-083.6900106,C2,G5200,Congressional District 5,26,1.2236734878189126,8.609205532357418,0.20747
184,6810378447,177859539,03,113,N,2603,+42.7200275,-085.2372759,C2,G5200,Congressional District 3,26,0.7679875070590177,6.279598213103537,0.24474
185,529413539,3029010,39,113,N,0639,+33.9403775,-117.8349361,C2,G5200,Congressional District 39,06,0.05192086208148127,1.7989734010692229,0.20161
186,1432686373,512378681,49,113,N,0649,+33.3147856,-117.3795192,C2,G5200,Congressional District 49,06,0.18825803061715962,3.4759868540401198,0.1958
187,185770424,2403817,46,113,N,0646,+33.7908040,-117.8963627,C2,G5200,Congressional District 46,06,0.018318706840497072,0.9243272041874948,0.26943
188,855714414,5412289,45,113,N,0645,+33.7142584,-117.6683553,C2,G5200,Congressional District 45,06,0.08374946985499629,1.7992666212926134,0.32509
189,262777889,3823564,38,113,N,0638,+33.9404239,-118.0626291,C2,G5200,Congressional District 38,06,0.02599836237950242,1.328466380178596,0.18512
190,559945108,1176309149,47,113,N,0647,+33.3676425,-118.4810428,C2,G5200,Congressional District 47,06,0.16803180850746485,3.595584367570547,0.16333
191,376799358,283236098,48,113,N,0648,+33.6194947,-117.9057649,C2,G5200,Congressional District 48,06,0.06412915314301017,1.7546606192119039,0.26175
192,40633785865,8052526,03,113,N,0403,+32.4238155,-112.4025904,C2,G5200,Congressional District 3,04,3.8942427708849743,14.081090379565325,0.24681
193,20300636510,138377181,02,113,N,0402,+31.9166176,-109.9387277,C2,G5200,Congressional District 2,04,1.9492618880561574,7.227858895930993,0.46888
194,11914050097,18006017,01,113,N,3501,+34.7715617,-106.0510913,C2,G5200,Congressional District 1,35,1.1749689514700443,7.6039025687039,0.25537
195,1320184406,43522348,02,113,N,3102,+41.2286220,-096.1609050,C2,G5200,Congressional District 2,31,0.14645516049248258,2.1106605345349396,0.41312
196,6280435186,90620813,05,113,N,2905,+39.1414460,-093.7839363,C2,G5200,Congressional District 5,29,0.6637992184264869,6.674860265770229,0.18722
197,4897040015,165236198,05,113,N,5505,+43.1995893,-088.5314618,C2,G5200,Congressional District 5,55,0.5606325040788905,5.4650719231176765,0.23588
198,5148208830,298253980,02,113,N,0902,+41.6536870,-072.2065086,C2,G5200,Congressional District 2,09,0.588685181017045,4.2280678632169115,0.41382
199,0,1095331994,ZZ,113,F,09ZZ,+41.1666065,-072.8424645,00,G5200,Congressional Districts not defined,09,0.11755700231094596,3.4898778042311553,0.12129
200,13868561050,959250526,07,113,N,4507,+34.0834783,-079.4988485,C2,G5200,Congressional District 7,45,1.4485026819648965,7.8943024872225305,0.29208
201,9524277750,464746305,05,113,N,0105,+34.7550739,-086.7101631,C2,G5200,Congressional District 5,01,0.9834336237481393,6.98854933263123,0.25304
202,6510361149,1028247817,11,113,N,1211,+28.8585656,-082.2414631,C2,G5200,Congressional District 11,12,0.6971237517855937,5.163818857566614,0.32853
203,13134737182,186216540,10,113,N,4810,+29.9751841,-096.5946084,C2,G5200,Congressional District 10,48,1.2450998508786917,10.203766690185082,0.15028
204,14259503578,265776577,05,113,N,4505,+34.5302045,-081.0107773,C2,G5200,Congressional District 5,45,1.4264071479123244,9.302431259028255,0.20714
205,19538863715,470645995,03,113,N,0103,+33.1505639,-085.7002277,C2,G5200,Congressional District 3,01,1.9340615078403665,10.3644534779932,0.22625
206,116442366450,319698294,03,113,N,3503,+36.0098339,-105.8318747,C2,G5200,Congressional District 3,35,11.671029355566098,20.04715638381533,0.36493
207,178708831199,4398978644,00,113,N,3800,+47.4421698,-100.4608163,C1,G5200,Congressional District (at Large),38,21.839696233263357,25.18675981908326,0.43263
208,136084227542,594608607,01,113,N,2001,+38.7315950,-099.4080367,C2,G5200,Congressional District 1,20,14.160784861006888,21.062714203706797,0.40111
209,59666495951,7704275826,07,113,N,5507,+45.6989971,-090.6553345,C2,G5200,Congressional District 7,55,7.783613142333488,19.751863091666696,0.25071
210,12738707308,7318629196,06,113,N,5506,+43.7792439,-088.2744226,C2,G5200,Congressional District 6,55,2.242332411910364,10.586087001456066,0.25144
211,47134018465,527123721,06,113,N,2906,+39.9480143,-093.2935421,C2,G5200,Congressional District 6,29,5.022249539220269,16.952024518081576,0.21962
212,72085782429,572980548,11,113,N,4811,+31.7322926,-100.0636956,C2,G5200,Congressional District 11,48,6.915309979909665,21.137136552936454,0.1945
213,158115998,18885096,98,113,N,1198,+38.9041031,-077.0172290,C4,G5200,Delegate District (at Large),11,0.018380961988503867,0.684041388230479,0.49364
214,31758425882,431420441,02,113,N,1902,+41.2085154,-092.1491879,C2,G5200,Congressional District 2,19,3.456005327779737,11.709580963793655,0.31674
215,16768802969,325253304,06,113,N,4706,+36.1947713,-085.7784340,C2,G5200,Congressional District 6,47,1.7129344974521747,9.779160871168017,0.22509
216,27236489311,382253738,18,113,N,1718,+40.2271844,-090.0691183,C2,G5200,Congressional District 18,17,2.9226474877678266,12.887934009660118,0.22112
217,20506254270,180761000,16,113,N,1716,+41.3915234,-088.7991966,C2,G5200,Congressional District 16,17,2.227323175012886,11.07238539680761,0.2283
218,10727835227,207547598,01,113,N,4701,+36.2124803,-082.7999330,C2,G5200,Congressional District 1,47,1.0960087695188763,8.002785380381042,0.21505
219,13988684659,370113647,03,113,N,0503,+36.1382877,-094.0624489,C2,G5200,Congressional District 3,05,1.43537593602638,11.353741354143205,0.13993
220,54379433955,1951181751,02,113,N,4002,+35.1433031,-095.4417722,C2,G5200,Congressional District 2,40,5.573154374220724,16.097893179566476,0.27025
221,8343983350,77250051,02,113,N,3902,+39.0207844,-083.5607916,C2,G5200,Congressional District 2,39,0.8759237026154351,6.9892810564847965,0.22533
222,18686755154,201906140,06,113,N,3906,+39.7714087,-081.5750390,C2,G5200,Congressional District 6,39,1.9858070741436087,12.985598473481843,0.14799
223,16452932547,68021698,04,113,N,1804,+40.3810879,-086.8594124,C2,G5200,Congressional District 4,18,1.7521857008839534,7.0994293609834696,0.43686
224,4008970917,2197055543,01,113,N,4501,+32.7140628,-080.1606245,C2,G5200,Congressional District 1,45,0.5969356533362469,8.682188400830213,0.09951
225,20883149717,863196561,06,113,N,4506,+33.2082080,-080.5239865,C2,G5200,Congressional District 6,45,2.103339126828347,18.259769964367198,0.07927
226,25240799007,191922432,03,113,N,5403,+37.9910775,-081.2184277,C2,G5200,Congressional District 3,54,2.608582148299217,13.596889695301943,0.17731
227,10403170984,1922051364,01,113,N,1201,+30.6628014,-086.6624661,C2,G5200,Congressional District 1,12,1.1600831288074327,6.430844628818748,0.3525
228,28779436534,828721401,03,113,N,5503,+44.0562970,-090.8917476,C2,G5200,Congressional District 3,55,3.326298500478865,15.863728833509427,0.1661
229,1982213496,694897112,02,113,N,4402,+41.5696012,-071.6155143,C2,G5200,Congressional District 2,44,0.2890041690769653,3.327573238287445,0.32799
230,16022348889,1096396302,01,113,N,5301,+48.3673691,-121.6579571,C2,G5200,Congressional District 1,53,2.078000935756032,11.535341460167084,0.19624
231,373290127,340410100,07,113,N,5307,+47.5784260,-122.3913575,C2,G5200,Congressional District 7,53,0.08532849658449887,1.8064850689517442,0.32858
232,2629163203,2689470831,02,113,N,5302,+48.3728481,-122.6259158,C2,G5200,Congressional District 2,53,0.6456420436953052,5.754675384981537,0.245
233,7827369308,226189512,02,113,N,4502,+33.6330620,-081.3792888,C2,G5200,Congressional District 2,45,0.7826539211067812,7.727683230235774,0.1647
234,16246628240,248406583,07,113,N,2907,+36.9910613,-093.7063517,C2,G5200,Congressional District 7,29,1.6696148098445613,6.894672714261562,0.44137
235,15005497549,215828859,13,113,N,1713,+39.5156354,-089.5198424,C2,G5200,Congressional District 13,17,1.594229623634503,10.467122759277448,0.18285
236,5435558703,7255157541,26,113,N,1226,+25.1426313,-081.0277073,C2,G5200,Congressional District 26,12,1.13620694016682,8.508427273709565,0.19723
237,5047068135,1398701708,00,113,N,1000,+38.9976335,-075.4414957,C1,G5200,Congressional District (at Large),10,0.6702232274055371,4.141637403851255,0.491
238,39147302440,3339507141,21,113,N,3621,+44.0083839,-074.6092313,C2,G5200,Congressional District 21,36,4.769032027935072,11.769737633588404,0.43262
239,66913956631,282492726,19,113,N,4819,+33.2452902,-101.2097385,C2,G5200,Congressional District 19,48,6.501560159925031,17.199869179840235,0.27617
240,37076683449,188626159,04,113,N,2004,+37.5544654,-097.7439831,C2,G5200,Congressional District 4,20,3.7994080471088916,11.178587334868954,0.38208
241,8409173561,128738554,02,113,N,3702,+35.4457540,-079.2972255,C2,G5200,Congressional District 2,37,0.8476088792114942,9.993906450244785,0.10664
242,2707726740,56188978,04,113,N,3704,+35.6243203,-078.9951446,C2,G5200,Congressional District 4,37,0.2752824560908928,8.451539964756895,0.04843
243,5906425897,87231418,13,113,N,3713,+35.7832281,-078.2131072,C2,G5200,Congressional District 13,37,0.5975015125384163,11.185529885909693,0.06001
244,57855541212,1049014187,04,113,N,0504,+34.2195747,-093.2043572,C2,G5200,Congressional District 4,05,5.763872186612431,16.09590108831516,0.27957
245,32207117048,1110111822,04,113,N,2204,+31.7920472,-093.1796062,C2,G5200,Congressional District 4,22,3.1732061243787903,15.965606938892858,0.15644
246,142551598512,354192558,01,113,N,0401,+34.9710133,-110.7259249,C2,G5200,Congressional District 1,04,14.111805126474835,29.51444946570493,0.20357
247,27383983115,408906141,01,113,N,2801,+34.1975177,-089.0035117,C2,G5200,Congressional District 1,28,2.7184431209880042,10.02256568004497,0.34007
248,3233881155,72167957,05,113,N,4705,+36.1873306,-087.0740252,C2,G5200,Congressional District 5,47,0.3311893735719665,3.804141468197623,0.28759
249,11163981808,180206530,04,113,N,5104,+36.9745621,-077.3068003,C2,G5200,Congressional District 4,51,1.1480494506615988,8.591299999422661,0.19546
250,86584219250,5041853975,07,113,N,2707,+46.5530202,-095.6759048,C2,G5200,Congressional District 7,27,10.760372989836883,24.931499369164378,0.21754
251,20556917212,430668319,19,113,N,3619,+42.2278105,-074.4256329,C2,G5200,Congressional District 19,36,2.2883105460123896,10.424078613835482,0.26464
252,23725460000,416329748,07,113,N,4707,+35.6333869,-087.8333474,C2,G5200,Congressional District 7,47,2.4023466828092053,11.783564240262129,0.21742
253,19816368545,308268998,17,113,N,4817,+31.1536017,-096.6657676,C2,G5200,Congressional District 17,48,1.903859311935844,11.275390275098196,0.18818
254,18379360813,464687692,10,113,N,1310,+33.4242062,-083.0623090,C2,G5200,Congressional District 10,13,1.8269193267204815,9.221104512804475,0.27
255,37299409837,757253211,04,113,N,2904,+38.2824253,-093.3189947,C2,G5200,Congressional District 4,29,3.918768785337925,14.705319077658825,0.22772
256,22563735451,367473619,08,113,N,1308,+31.7798073,-083.4515115,C2,G5200,Congressional District 8,13,2.183559443001172,13.23776821944852,0.15658
257,51543446737,444730987,08,113,N,2908,+37.1941281,-090.9345152,C2,G5200,Congressional District 8,29,5.276042634562577,14.090535349551342,0.33394
258,23022928375,569202510,04,113,N,0104,+34.1181806,-087.2138097,C2,G5200,Congressional District 4,01,2.305466022495549,12.618862409563883,0.18194
259,11837020997,372493194,03,113,N,4703,+35.7616459,-084.5094443,C2,G5200,Congressional District 3,47,1.216919304270215,11.517298258893845,0.11528
260,40075216375,598839546,05,113,N,5305,+47.5732049,-117.8675495,C2,G5200,Congressional District 5,53,4.8643718338832995,12.076156785561938,0.41916
261,11620752439,145907982,09,113,N,1809,+38.7829406,-086.2122977,C2,G5200,Congressional District 9,18,1.2199796719332157,6.449623583277729,0.36855
262,33033558778,342105320,03,113,N,2803,+32.0149304,-089.7405887,C2,G5200,Congressional District 3,28,3.1860139237362555,15.889663425936128,0.15857
263,36631146258,530104677,02,113,N,2002,+38.4822777,-095.4246400,C2,G5200,Congressional District 2,20,3.837468390529074,11.62732475408817,0.35669
264,88362300519,813239064,03,113,N,4003,+36.1070688,-098.8397654,C2,G5200,Congressional District 3,40,8.927646373879918,21.191291137537284,0.24982
265,58939304720,263236013,04,113,N,1904,+42.6286385,-094.6450983,C2,G5200,Congressional District 4,19,6.496969266171691,14.657529017255142,0.38001
266,174655561312,1063628584,03,113,N,3103,+41.5541465,-100.2159270,C2,G5200,Congressional District 3,31,18.96523433618595,26.91326336284097,0.32903
267,10300629005,4035382661,01,113,N,2401,+38.7684710,-075.9588863,C2,G5200,Congressional District 1,24,1.4859896927131735,10.81783505248122,0.15957
268,150372179226,449819696,23,113,N,4823,+30.3892100,-102.3267561,C2,G5200,Congressional District 23,48,14.156413121352369,29.436273197325985,0.2053
269,376962936405,3868552975,00,113,N,3000,+47.0511771,-109.6348174,C1,G5200,Congressional District (at Large),30,45.07882240040905,36.65241379779653,0.42167
270,21906539293,520885009,04,113,N,2604,+43.7315525,-084.7503993,C2,G5200,Congressional District 4,26,2.50566497299186,9.142387644091762,0.37672
271,9973648995,2115948126,03,113,N,4203,+41.4076083,-080.0035571,C2,G5200,Congressional District 3,42,1.3019972320097617,8.643297849681328,0.21901
272,27742619189,213231653,05,113,N,4205,+41.3871737,-078.5706769,C2,G5200,Congressional District 5,42,3.009409223089299,12.355825983193991,0.24771
273,50661683169,3223054646,01,113,N,4901,+40.9611332,-111.3298158,C2,G5200,Congressional District 1,49,5.76272504814451,16.253494601933646,0.27412
274,99324226312,767152113,13,113,N,4813,+34.8376887,-100.5978721,C2,G5200,Congressional District 13,48,9.86533105564267,21.95042521651049,0.2573
275,40280369588,959049858,02,113,N,2802,+33.1763295,-090.3508287,C2,G5200,Congressional District 2,28,3.9882485969532637,18.393769404858197,0.14813
276,25977070020,391685611,05,113,N,5105,+37.3323415,-078.7235580,C2,G5200,Congressional District 5,51,2.681587474019983,15.105111987449874,0.14769
277,29096108771,313037879,05,113,N,2105,+37.3688281,-083.5218984,C2,G5200,Congressional District 5,21,2.9915865452059847,12.837694911292616,0.22811
278,103631156238,2948502514,02,113,N,4902,+38.7448593,-112.5524896,C2,G5200,Congressional District 2,49,11.047593072704423,19.691537214569184,0.35803
279,16075630296,106625699,06,113,N,1806,+39.4752185,-085.3763377,C2,G5200,Congressional District 6,18,1.6941433820124774,6.615634193866152,0.48643
280,31293387095,1224898319,01,113,N,2101,+37.0846029,-087.1849382,C2,G5200,Congressional District 1,21,3.295463209517264,18.56031171064425,0.12021
281,18924247482,1443501703,03,113,N,1203,+29.8346239,-082.7358289,C2,G5200,Congressional District 3,12,1.90126002772545,8.134933880671998,0.36103
282,20354456413,976908750,01,113,N,4801,+31.9516781,-094.5520460,C2,G5200,Congressional District 1,48,2.0349972915090566,11.220196938698457,0.20313
283,196349027301,3379924670,00,113,N,4600,+44.4467957,-100.2381762,C1,G5200,Congressional District (at Large),46,22.578472488566014,23.877297877752373,0.49766
284,15358604963,105001234,06,113,N,5106,+38.1365430,-079.1992544,C2,G5200,Congressional District 6,51,1.5890901557298887,11.141759742912612,0.16086
285,15962711526,1123199017,07,113,N,3707,+34.6883051,-078.3199580,C2,G5200,Congressional District 7,37,1.6809158529271009,13.013239960125233,0.12473
286,20771452122,121073250,02,113,N,5402,+38.8387542,-080.1737613,C2,G5200,Congressional District 2,54,2.1676662635658106,17.10851069167806,0.09306
287,31206325057,228522101,01,113,N,1901,+42.5277596,-091.8961228,C2,G5200,Congressional District 1,19,3.4442081656779178,12.847404826704532,0.26222
288,3554158340,35993047,10,113,N,5110,+39.0758983,-077.8564837,C2,G5200,Congressional District 10,51,0.3737542996815469,6.273780738199376,0.11933
289,22996514705,249291064,01,113,N,3101,+41.3744593,-096.8286623,C2,G5200,Congressional District 1,31,2.5021535653606106,10.12862754228135,0.30649
290,4137752900,62507771,14,113,N,1714,+42.0255473,-088.4458531,C2,G5200,Congressional District 14,17,0.456632184950126,5.99677055186088,0.15957
291,38062217044,353575550,15,113,N,1715,+38.9051792,-088.4421295,C2,G5200,Congressional District 15,17,3.990058832192535,15.448040224052892,0.21011
292,981025165,27386196,06,113,N,1706,+42.1751022,-088.2198781,C2,G5200,Congressional District 6,17,0.10962844258392293,3.5849979218489763,0.10719
293,776382313,31789983,10,113,N,1710,+42.2800078,-087.9399324,C2,G5200,Congressional District 10,17,0.08820352662351161,2.4632724580748073,0.18267
